1.5,12,MID
1.4838709677419355,31,DEF
1.4782608695652173,23,MID
1.4772727272727273,44,MID
1.4736842105263157,19,MID
1.4705882352941178,17,MID
1.4615384615384615,26,MID
1.4545454545454546,22,FWD
1.4166666666666667,24,DEF
1.4,20,DEF
1.4,15,MID
1.392156862745098,51,MID
1.391304347826087,23,DEF
1.3846153846153846,39,DEF
1.375,8,MID
1.375,8,FWD
1.3703703703703705,27,DEF
1.3636363636363635,11,FWD
1.3529411764705883,17,MID
1.3333333333333333,12,DEF
1.3333333333333333,6,GK
1.3333333333333333,6,MID
1.3076923076923077,13,MID
1.2857142857142858,21,MID
1.2857142857142858,21,MID
1.2727272727272727,11,FWD
1.2592592592592593,27,MID
1.25,4,MID
1.2352941176470589,17,MID
1.206896551724138,29,DEF
1.1904761904761905,21,FWD
1.1666666666666667,6,DEF
1.1470588235294117,34,MID
1.1111111111111112,9,MID
1.0833333333333333,12,DEF
1.0833333333333333,12,MID
1.0,6,MID
1.0,1,FWD
1.0,3,FWD
1.0,1,MID
1.0,11,DEF
1.0,1,MID
1.0,2,DEF
1.0,1,MID
1.0,4,DEF
1.0,3,MID
1.0,3,DEF
1.0,2,FWD
1.0,8,FWD
1.0,8,FWD
1.0,1,DEF
1.0,24,MID
1.0,2,MID
1.0,1,MID
1.0,1,MID
1.0,8,MID
1.0,1,MID
1.0,3,MID
1.0,1,MID
1.0,1,GK
1.0,2,MID
1.0,11,MID
1.0,5,DEF
1.0,3,MID
1.0,4,FWD
1.0,7,FWD
1.0,2,DEF
1.0,1,DEF
1.0,2,MID
1.0,1,MID
1.0,3,MID
1.0,3,MID
0.9444444444444444,18,DEF
0.9166666666666666,12,MID
0.9,10,MID
0.8888888888888888,18,FWD
0.8333333333333334,6,DEF
0.8333333333333334,6,DEF
0.8214285714285714,28,MID
0.8,5,MID
0.8,5,MID
0.8,5,DEF
0.8,5,DEF
0.75,4,MID
0.6666666666666666,3,FWD
0.5,2,FWD
0.0,2,DEF
