name,season,GW,position,value,strength_difference,attack_strength_difference,defence_strength_difference,was_home,ict_index_ewma,minutes_ewma,total_points_ewma,total_points
Jack Grealish,2022-23,25,MID,68,3.0,290.0,360.0,0,7.8813717123773515,80.23979615079162,4.981924275564063,3
Jack Grealish,2022-23,26,MID,68,1.0,120.0,60.0,1,6.187581141584902,77.15986410052776,4.3212828503760425,3
Jack Grealish,2022-23,27,MID,68,2.0,280.0,270.0,0,6.358387427723269,81.43990940035184,3.8808552335840285,3
Jack Grealish,2022-23,29,MID,68,1.0,40.0,110.0,1,6.038924951815513,84.29327293356789,3.5872368223893525,12
Jack Grealish,2022-23,30,MID,69,3.0,280.0,310.0,0,8.792616634543677,85.5288486223786,6.391491214926235,12
Jack Grealish,2022-23,31,MID,72,2.0,220.0,250.0,1,11.128411089695785,87.01923241491907,8.260994143284158,7
Jack Grealish,2022-23,33,MID,72,1.0,20.0,110.0,1,8.318940726463858,82.34615494327939,7.840662762189439,1
Jack Grealish,2022-23,34,MID,73,2.0,220.0,310.0,0,7.579293817642572,83.5641032955196,5.560441841459626,1
Jack Grealish,2022-23,34,MID,73,2.0,230.0,210.0,1,8.519529211761714,85.70940219701308,4.040294560973084,6
Jack Grealish,2022-23,36,MID,72,2.0,300.0,310.0,0,9.11301947450781,87.1396014646754,4.69352970731539,1
Jack Grealish,2023-24,2,MID,74,2.0,-5.0,150.0,1,6.142012983005207,62.09306764311694,3.4623531382102604,3
Jack Grealish,2023-24,3,MID,74,3.0,340.0,325.0,0,5.461341988670139,71.39537842874464,3.3082354254735074,7
Jack Grealish,2023-24,6,MID,73,2.0,270.0,235.0,1,8.27422799244676,77.59691895249642,4.538823616982338,0
Jack Grealish,2023-24,7,MID,73,2.0,245.0,285.0,0,5.516151994964507,52.73127930166429,3.0258824113215588,1
Jack Grealish,2023-24,9,MID,73,2.0,110.0,180.0,1,4.4441013299763386,38.48751953444287,2.350588274214373,0
Jack Grealish,2023-24,10,MID,73,2.0,240.0,240.0,0,3.429400886650893,30.658346356295247,1.567058849476249,3
Jack Grealish,2023-24,12,MID,72,2.0,190.0,290.0,0,4.519600591100596,49.10556423753016,2.0447058996508325,0
Jack Grealish,2023-24,14,MID,72,1.0,40.0,210.0,1,3.7464003940670643,43.07037615835344,1.3631372664338886,5
Jack Grealish,2023-24,16,MID,72,3.0,270.0,350.0,0,4.9976002627113765,41.38025077223563,2.575424844289259,10
Jack Grealish,2023-24,17,MID,72,2.0,265.0,240.0,1,6.498400175140918,57.586833848157085,5.050283229526173,8
Jack Grealish,2023-24,19,MID,72,2.0,295.0,245.0,0,7.465600116760612,68.39122256543806,6.033522153017449,1
Jack Grealish,2023-24,20,MID,72,3.0,290.0,340.0,1,8.143733411173741,75.59414837695871,4.355681435344966,1
Jack Grealish,2023-24,22,MID,72,3.0,300.0,310.0,1,6.729155607449162,67.39609891797248,3.2371209568966446,1
Jack Grealish,2023-24,24,MID,72,2.0,270.0,235.0,1,4.519437071632775,49.264065945315,2.4914139712644303,1
Jack Grealish,2023-24,30,MID,72,0.0,-10.0,-10.0,1,3.6129580477551837,33.84271063021,1.9942759808429535,1
Jack Grealish,2023-24,31,MID,72,1.0,0.0,140.0,1,3.5753053651701228,32.22847375347334,1.6628506538953025,1
Jack Grealish,2023-24,32,MID,72,2.0,300.0,290.0,0,5.516870243446749,51.48564916898223,1.4419004359302017,2
Jack Grealish,2023-24,34,MID,72,2.0,225.0,300.0,0,4.877913495631167,64.32376611265482,1.6279336239534679,1
Jack Grealish,2023-24,35,MID,72,2.0,280.0,320.0,0,3.318608997087445,48.882510741769885,1.4186224159689786,3
Jack Grealish,2023-24,36,MID,72,2.0,250.0,255.0,1,3.1124059980582968,52.92167382784659,1.9457482773126524,1
Jack Grealish,2024-25,2,MID,65,2.0,70.0,240.0,1,2.1416039987055315,38.6144492185644,1.6304988515417684,0
Jack Grealish,2024-25,3,MID,64,1.0,80.0,280.0,0,1.8610693324703544,32.07629947904294,1.0869992343611792,2
Jack Grealish,2024-25,4,MID,64,1.0,-100.0,180.0,1,3.5407128883135695,45.05086631936196,1.3913328229074529,2
Jack Grealish,2024-25,5,MID,64,-1.0,-140.0,-120.0,1,4.427141925542379,57.700577546241306,1.594221881938302,1
Jack Grealish,2024-25,6,MID,64,0.0,-120.0,220.0,0,4.251427950361586,42.467051697494206,1.3961479212922014,7
Jack Grealish,2024-25,7,MID,64,1.0,0.0,130.0,1,6.267618633574392,54.97803446499614,3.2640986141948005,2
Jack Grealish,2024-25,8,MID,64,1.0,20.0,270.0,0,5.3450790890495945,56.98535630999743,2.8427324094632005,1
Jack Grealish,2024-25,12,MID,64,1.0,-110.0,210.0,1,6.130052726033063,43.656904206664954,2.228488272975467,1
Jack Grealish,2024-25,13,MID,64,-1.0,-210.0,50.0,0,5.086701817355376,34.43793613777664,1.8189921819836448,1
Jack Grealish,2024-25,14,MID,64,0.0,-90.0,-50.0,1,3.524467878236918,26.625290758517764,1.5459947879890965,3
Jack Grealish,2024-25,15,MID,64,1.0,10.0,230.0,0,5.249645252157945,47.416860505678514,2.030663191992731,1
Jack Grealish,2024-25,16,MID,64,1.0,20.0,150.0,1,3.533096834771964,32.94457367045235,1.6871087946618208,1
Jack Grealish,2024-25,17,MID,64,1.0,10.0,240.0,0,2.422064556514643,26.296382446968234,1.4580725297745474,1
Jack Grealish,2024-25,20,MID,64,1.0,50.0,190.0,1,4.148043037676429,47.530921631312154,1.305381686516365,1
Jack Harrison,2022-23,1,MID,60,0.0,-10.0,30.0,1,0.0,0.0,0.0,6
Jack Harrison,2022-23,2,MID,60,1.0,15.0,50.0,0,12.4,90.0,6.0,4
Jack Harrison,2022-23,3,MID,60,0.0,-150.0,-90.0,1,11.266666666666667,87.66666666666667,5.333333333333333,14
Jack Harrison,2022-23,4,MID,60,0.0,-125.0,-20.0,0,12.011111111111113,85.77777777777779,8.222222222222221,2
Jack Harrison,2022-23,5,MID,61,0.0,-20.0,30.0,1,9.274074074074075,81.51851851851853,6.148148148148149,2
Jack Harrison,2022-23,6,MID,61,0.0,-55.0,20.0,0,8.81604938271605,84.3456790123457,4.765432098765434,1
Jack Harrison,2022-23,9,MID,62,0.0,-60.0,55.0,1,7.0440329218107,71.23045267489714,3.510288065843623,3
Jack Harrison,2022-23,10,MID,61,0.0,15.0,10.0,0,4.729355281207134,73.48696844993142,3.340192043895749,2
Jack Harrison,2022-23,11,MID,61,-1.0,-250.0,-120.0,1,4.619570187471423,78.99131229995429,2.893461362597166,2
Jack Harrison,2022-23,12,MID,60,0.0,-125.0,55.0,0,4.179713458314282,77.66087486663619,2.595640908398111,1
Jack Harrison,2022-23,13,MID,60,0.0,-70.0,65.0,1,2.9531423055428547,60.107249911090804,2.0637606055987407,5
Jack Harrison,2022-23,14,MID,59,-1.0,-185.0,-60.0,0,3.702094870361903,70.07149994072721,3.042507070399161,2
Jack Harrison,2022-23,15,MID,59,1.0,-10.0,20.0,1,3.9347299135746026,70.38099996048481,2.695004713599441,1
Jack Harrison,2022-23,18,MID,58,-1.0,-90.0,-130.0,0,3.3898199423830686,61.92066664032321,2.1300031423996275,3
Jack Harrison,2022-23,19,MID,58,0.0,-40.0,-20.0,1,3.693213294922046,62.28044442688215,2.420002094933085,4
Jack Harrison,2022-23,20,MID,58,0.0,5.0,50.0,0,4.828808863281363,50.520296284588106,2.9466680632887234,2
Jack Harrison,2022-23,21,MID,58,0.0,-130.0,-30.0,1,6.552539242187576,55.680197523058744,2.6311120421924823,3
Jack Harrison,2022-23,22,MID,58,0.0,45.0,55.0,0,5.1683594947917175,67.12013168203916,2.7540746947949883,2
Jack Harrison,2022-23,22,MID,58,0.0,-90.0,-20.0,0,4.012239663194479,72.0800877880261,2.502716463196659,2
Jack Harrison,2022-23,23,MID,58,0.0,-150.0,-90.0,1,3.641493108796319,68.72005852535074,2.335144308797773,3
Jack Harrison,2022-23,24,MID,58,0.0,35.0,50.0,0,3.62766207253088,69.81337235023383,2.5567628725318485,2
Jack Harrison,2022-23,25,MID,58,1.0,-10.0,60.0,1,3.3517747150205865,74.87558156682256,2.371175248354566,6
Jack Harrison,2022-23,26,MID,58,0.0,-65.0,-70.0,0,4.501183143347058,79.91705437788171,3.580783498903044,2
Jack Harrison,2022-23,27,MID,57,0.0,-130.0,-20.0,1,4.667455428898039,79.61136958525448,3.053855665935363,11
Jack Harrison,2022-23,28,MID,57,0.0,15.0,20.0,0,7.244970285932026,83.07424639016966,5.702570443956908,9
Jack Harrison,2022-23,29,MID,57,-1.0,-165.0,-130.0,0,7.029980190621352,85.38283092677977,6.801713629304606,2
Jack Harrison,2022-23,29,MID,57,0.0,-35.0,30.0,1,5.553320127080902,84.92188728451985,5.201142419536405,8
Jack Harrison,2022-23,30,MID,57,0.0,-20.0,20.0,1,7.4355467513872675,86.61459152301325,6.134094946357603,2
Jack Harrison,2022-23,31,MID,57,-1.0,-230.0,-120.0,1,6.357031167591511,87.74306101534216,4.756063297571736,2
Jack Harrison,2022-23,32,MID,57,0.0,-45.0,50.0,0,5.404687445061008,83.82870734356145,3.837375531714491,2
Jack Harrison,2022-23,33,MID,57,0.0,-50.0,20.0,1,4.369791630040672,82.21913822904096,3.224917021142994,8
Jack Harrison,2022-23,34,MID,57,1.0,25.0,100.0,0,6.213194420027115,84.81275881936065,4.816611347428663,2
Jack Harrison,2022-23,35,MID,57,-2.0,-285.0,-220.0,0,6.3421296133514105,86.5418392129071,3.8777408982857753,2
Jack Harrison,2022-23,36,MID,57,-1.0,-150.0,-170.0,1,4.228086408900941,79.02789280860475,3.2518272655238505,2
Jack Harrison,2022-23,37,MID,57,0.0,15.0,-25.0,0,2.9187242726006275,73.68526187240317,2.834551510349234,2
Jack Harrison,2022-23,38,MID,57,0.0,-160.0,-80.0,1,3.5124828484004187,69.45684124826879,2.556367673566156,8
Jack Harrison,2023-24,7,MID,55,1.0,5.0,5.0,1,2.341655232266946,75.30456083217919,4.370911782377437,1
Jack Harrison,2023-24,8,MID,55,0.0,50.0,-65.0,1,3.0277701548446307,65.20304055478613,3.2472745215849583,14
Jack Harrison,2023-24,9,MID,55,-1.0,-145.0,-130.0,0,5.418513436563087,69.13536036985742,6.831516347723305,1
Jack Harrison,2023-24,10,MID,55,0.0,-25.0,25.0,0,3.6456756243753916,61.09024024657162,4.88767756514887,6
Jack Harrison,2023-24,11,MID,55,0.0,-115.0,-115.0,1,4.330450416250262,70.72682683104776,5.258451710099247,2
Jack Harrison,2023-24,12,MID,55,0.0,65.0,0.0,0,3.1203002775001747,77.15121788736518,4.172301140066165,5
Jack Harrison,2023-24,13,MID,55,0.0,-105.0,-145.0,1,4.21353351833345,81.43414525824346,4.44820076004411,2
Jack Harrison,2023-24,14,MID,55,0.0,45.0,30.0,0,4.842355678888967,84.28943017216231,3.632133840029407,3
Jack Harrison,2023-24,15,MID,55,0.0,-230.0,-145.0,1,3.594903785925978,86.19295344810821,3.421422560019605,3
Jack Harrison,2023-24,16,MID,55,0.0,-105.0,-85.0,1,4.863269190617319,87.46196896540548,3.2809483733464035,3
Jack Harrison,2023-24,17,MID,55,1.0,85.0,30.0,0,4.77551279374488,86.64131264360365,3.1872989155642695,3
Jack Harrison,2023-24,18,MID,55,-1.0,-105.0,-30.0,0,4.18367519582992,87.76087509573577,3.1248659437095134,2
Jack Harrison,2023-24,19,MID,55,-2.0,-245.0,-295.0,1,4.32245013055328,80.17391673049052,2.7499106291396758,7
Jack Harrison,2023-24,20,MID,55,0.0,10.0,-5.0,0,6.414966753702187,79.78261115366035,4.1666070860931175,2
Jack Harrison,2023-24,21,MID,55,-1.0,-225.0,-155.0,1,5.209977835801459,83.18840743577357,3.4444047240620783,3
Jack Harrison,2023-24,22,MID,55,0.0,65.0,30.0,0,4.23998522386764,85.45893829051572,3.2962698160413857,3
Jack Harrison,2023-24,23,MID,55,-1.0,-185.0,-85.0,1,4.02665681591176,86.97262552701048,3.1975132106942574,9
Jack Harrison,2023-24,24,MID,55,-2.0,-235.0,-270.0,0,5.317771210607841,87.98175035134032,5.131675473796172,2
Jack Harrison,2023-24,25,MID,55,0.0,40.0,-55.0,1,4.211847473738561,88.65450023422689,4.087783649197449,1
Jack Harrison,2023-24,26,MID,55,0.0,-10.0,10.0,0,3.2745649824923744,67.10300015615127,3.0585224327982994,2
Jack Harrison,2023-24,27,MID,55,0.0,-25.0,-75.0,1,3.183043321661583,74.73533343743418,2.705681621865533,2
Jack Harrison,2023-24,28,MID,55,0.0,5.0,-50.0,0,2.8220288811077223,76.15688895828946,2.470454414577022,2
Jack Harrison,2023-24,30,MID,55,0.0,-20.0,25.0,0,2.1146859207384816,70.77125930552631,2.3136362763846816,2
Jack Harrison,2023-24,32,MID,55,1.0,75.0,15.0,1,1.843123947158988,70.84750620368422,2.209090850923121,1
Jack Harrison,2023-24,33,MID,55,0.0,-45.0,0.0,0,1.3620826314393255,49.565004135789486,1.8060605672820809,1
Jack Harrison,2023-24,34,MID,55,0.0,45.0,-60.0,1,1.0747217542928837,48.04333609052633,1.5373737115213872,2
Jack Harrison,2023-24,34,MID,55,-1.0,-265.0,-285.0,1,1.1831478361952559,62.02889072701756,1.6915824743475918,3
Jack Harrison,2023-24,35,MID,55,0.0,-25.0,10.0,1,4.1887652241301705,71.35259381801171,2.1277216495650615,3
Jack Harrison,2023-24,36,MID,55,1.0,35.0,60.0,0,3.7258434827534472,77.56839587867448,2.418481099710041,2
Jack Harrison,2024-25,1,MID,55,0.0,-30.0,-60.0,1,4.817228988502299,81.71226391911632,2.2789873998066943,2
Jack Harrison,2024-25,2,MID,55,0.0,-50.0,70.0,0,5.144819325668199,82.47484261274423,2.1859915998711297,1
Jack Harrison,2024-25,3,MID,55,0.0,-60.0,-100.0,1,3.7632128837788,73.64989507516282,1.7906610665807532,2
Jack Harrison,2024-25,4,MID,54,0.0,0.0,0.0,0,5.7421419225192,79.09993005010855,1.8604407110538355,2
Jack Harrison,2024-25,5,MID,54,1.0,170.0,130.0,0,4.2280946150128,73.73328670007237,1.9069604740358903,1
Jack Harrison,2024-25,6,MID,53,0.0,-10.0,-60.0,1,3.4520630766752003,58.82219113338158,1.6046403160239269,4
Jack Harrison,2024-25,7,MID,53,-1.0,-180.0,-90.0,1,2.4680420511168,54.21479408892106,2.4030935440159515,3
Jack Harrison,2024-25,8,MID,53,1.0,70.0,90.0,0,2.1786947007445336,58.47652939261404,2.602062362677301,3
Jack Harrison,2024-25,9,MID,53,0.0,0.0,-70.0,1,2.9857964671630226,68.98435292840936,2.7347082417848676,2
Jack Harrison,2024-25,10,MID,53,1.0,170.0,130.0,0,2.6571976447753487,68.32290195227291,2.489805494523245,1
Jack Harrison,2024-25,11,MID,53,0.0,70.0,40.0,0,1.838131763183566,54.88193463484862,1.9932036630154968,1
Jack Harrison,2024-25,13,MID,53,0.0,90.0,10.0,0,1.225421175455711,37.921289756565756,1.6621357753436645,1
Jack Harrison,2024-25,14,MID,53,0.0,-10.0,-40.0,1,0.983614116970474,32.94752650437717,1.4414238502291097,1
Jack Harrison,2024-25,16,MID,52,-2.0,-150.0,-260.0,0,1.1557427446469828,27.298351002918118,1.2942825668194065,3
Jack Harrison,2024-25,17,MID,52,0.0,-140.0,-90.0,1,0.9704951630979886,39.86556733527874,1.862855044546271,3
Jack Harrison,2024-25,18,MID,52,-1.0,-120.0,-30.0,0,1.6803301087319924,50.91037822351916,2.241903363030848,2
Jack Harrison,2024-25,19,MID,52,-1.0,-90.0,-250.0,1,3.486886739154661,63.94025214901278,2.161268908687232,1
Jack Harrison,2024-25,21,MID,52,0.0,-140.0,-100.0,1,2.9245911594364413,57.62683476600852,1.7741792724581547,1
Jack Hinshelwood,2022-23,38,MID,45,0.0,80.0,130.0,0,0.0,0.0,0.0,1
Jack Hinshelwood,2023-24,7,MID,45,-1.0,0.0,100.0,0,0.0,1.0,1.0,2
Jack Hinshelwood,2023-24,13,MID,45,0.0,100.0,190.0,0,1.0333333333333332,29.0,1.3333333333333335,1
Jack Hinshelwood,2023-24,14,MID,45,0.0,10.0,160.0,0,1.0222222222222221,37.66666666666667,1.2222222222222223,0
Jack Hinshelwood,2023-24,15,MID,45,0.0,-80.0,80.0,1,0.8148148148148148,43.777777777777786,0.814814814814815,10
Jack Hinshelwood,2023-24,16,MID,45,1.0,20.0,85.0,1,3.74320987654321,53.18518518518519,3.876543209876543,1
Jack Hinshelwood,2023-24,17,MID,45,-2.0,-150.0,-130.0,0,4.662139917695473,45.79012345679013,2.917695473251029,2
Jack Hinshelwood,2023-24,18,MID,45,0.0,120.0,160.0,0,4.2414266117969825,51.52674897119342,2.611796982167353,2
Jack Hinshelwood,2023-24,19,MID,45,-1.0,-240.0,-15.0,1,3.827617741197989,59.017832647462285,2.407864654778235,9
Jack Hinshelwood,2023-24,20,MID,45,0.0,30.0,185.0,0,4.585078494131993,69.34522176497487,4.60524310318549,3
Jack Hinshelwood,2023-24,21,MID,45,0.0,-30.0,30.0,1,5.690052329421329,76.23014784331659,4.070162068790327,3
Jack Hinshelwood,2023-24,22,MID,45,1.0,90.0,220.0,0,5.69336821961422,80.82009856221106,3.7134413791935517,2
Jack Hinshelwood,2023-24,23,MID,45,0.0,-15.0,15.0,1,4.12891214640948,77.21339904147405,3.1422942527957014,7
Jack Hinshelwood,2024-25,1,MID,50,0.0,60.0,30.0,0,5.185941430939653,81.4755993609827,4.428196168530468,3
Jack Hinshelwood,2024-25,2,MID,50,0.0,-50.0,60.0,1,4.123960953959769,84.31706624065514,3.952130779020312,2
Jack Hinshelwood,2024-25,3,MID,50,-2.0,-170.0,-200.0,0,3.48264063597318,86.2113774937701,3.301420519346875,2
Jack Hinshelwood,2024-25,4,MID,50,1.0,0.0,150.0,1,4.188427090648787,87.47425166251341,2.8676136795645837,2
Jack Hinshelwood,2024-25,5,MID,50,-1.0,-160.0,-140.0,1,3.8589513937658584,80.31616777500895,2.5784091197097228,10
Jack Hinshelwood,2024-25,6,MID,50,0.0,-50.0,70.0,0,5.372634262510573,83.54411185000598,5.0522727464731485,2
Jack Hinshelwood,2024-25,7,MID,50,0.0,-180.0,120.0,1,4.148422841673716,85.69607456667066,4.034848497648766,2
Jack Hinshelwood,2024-25,8,MID,50,-1.0,-150.0,40.0,0,3.0989485611158107,87.13071637778044,3.3565656650991773,2
Jack Hinshelwood,2024-25,10,MID,50,-2.0,-240.0,-130.0,0,2.9326323740772073,88.08714425185363,2.904377110066118,2
Jack Hinshelwood,2024-25,11,MID,50,-1.0,-280.0,20.0,1,2.355088249384805,87.72476283456909,2.6029180733774124,1
Jack Stephens,2022-23,1,DEF,45,-1.0,-100.0,-60.0,0,0.0,0.0,0.0,0
Jack Stephens,2022-23,2,DEF,45,-1.0,-50.0,-15.0,1,1.5,45.0,0.0,1
Jack Stephens,2022-23,8,DEF,43,-2.0,-55.0,-170.0,0,1.0666666666666667,30.333333333333336,0.3333333333333333,1
Jack Stephens,2022-23,14,DEF,43,-1.0,-210.0,-160.0,1,0.7111111111111111,20.555555555555557,0.5555555555555556,1
Jack Stephens,2022-23,16,DEF,43,-1.0,-70.0,-50.0,1,0.47407407407407415,14.03703703703704,0.7037037037037037,6
Jack Stephens,2022-23,21,DEF,43,-1.0,-85.0,-50.0,1,1.3827160493827162,39.358024691358025,2.469135802469136,2
Jack Stephens,2022-23,23,DEF,43,-2.0,-200.0,-250.0,1,1.6218106995884776,56.23868312757202,2.312757201646091,1
Jack Stephens,2022-23,24,DEF,43,-1.0,50.0,-20.0,0,2.2478737997256517,67.49245541838135,1.8751714677640607,7
Jack Stephens,2022-23,25,DEF,43,-3.0,-360.0,-290.0,1,2.831915866483768,74.9949702789209,3.58344764517604,0
Jack Stephens,2022-23,26,DEF,43,-2.0,-130.0,-170.0,0,3.3546105776558455,79.99664685261394,2.3889650967840272,1
Jack Stephens,2022-23,27,DEF,43,-2.0,-280.0,-200.0,1,3.0697403851038976,83.33109790174262,1.9259767311893516,6
Jack Stephens,2022-23,28,DEF,43,-1.0,40.0,10.0,0,2.313160256735932,85.55406526782842,3.283984487459568,0
Jack Stephens,2022-23,29,DEF,43,-1.0,-120.0,-15.0,1,2.5421068378239546,87.03604351188562,2.1893229916397123,2
Jack Stephens,2022-23,29,DEF,43,-1.0,-180.0,-100.0,1,2.1947378918826366,88.02402900792376,2.1262153277598084,1
Jack Stephens,2022-23,30,DEF,43,-1.0,-90.0,15.0,0,1.729825261255091,88.6826860052825,1.750810218506539,6
Jack Stephens,2022-23,31,DEF,43,-1.0,-60.0,-60.0,0,3.1198835075033946,89.12179067018835,3.167206812337693,0
Jack Stephens,2022-23,32,DEF,43,-1.0,-90.0,-100.0,1,2.9132556716689297,89.4145271134589,2.111471208225129,0
Jack Stephens,2024-25,1,DEF,40,-2.0,-290.0,-160.0,0,2.6421704477792867,89.60968474230594,1.4076474721500862,1
Jack Stephens,2024-25,2,DEF,40,-2.0,-250.0,-340.0,1,2.8614469651861913,89.73978982820397,1.271764981433391,2
Jack Stephens,2024-25,3,DEF,40,-1.0,-160.0,-110.0,0,2.6076313101241277,89.82652655213599,1.5145099876222607,1
Jack Stephens,2024-25,4,DEF,40,-1.0,-140.0,-140.0,1,2.105087540082752,89.88435103475733,1.3430066584148406,-2
Jack Stephens,2024-25,9,DEF,40,-2.0,-280.0,-170.0,0,1.9033916933885016,85.92290068983823,0.2286711056098939,2
Jack Stephens,2024-25,10,DEF,40,-1.0,-130.0,-170.0,1,2.202261128925668,87.28193379322549,0.8191140704065959,6
Jack Stephens,2024-25,11,DEF,40,-1.0,-150.0,-110.0,0,1.8681740859504454,84.18795586215033,2.546076046937731,0
Jack Stephens,2024-25,12,DEF,40,-3.0,-380.0,-370.0,1,1.6454493906336303,75.79197057476689,1.6973840312918207,0
Jack Stephens,2024-25,13,DEF,40,-1.0,-190.0,-100.0,0,1.963632927089087,80.52798038317793,1.1315893541945472,4
Jack Stephens,2024-25,14,DEF,40,-1.0,-300.0,-180.0,1,2.375755284726058,83.68532025545196,2.087726236129698,-4
Jack Taylor,2024-25,1,MID,50,-3.0,-340.0,-270.0,1,0.0,0.0,0.0,1
Jack Taylor,2024-25,2,MID,50,-2.0,-240.0,-70.0,0,0.6,25.0,1.0,1
Jack Taylor,2024-25,5,MID,49,0.0,50.0,90.0,0,0.6333333333333333,22.666666666666668,1.0,0
Jack Taylor,2024-25,6,MID,49,-1.0,-260.0,-90.0,1,0.6555555555555556,24.77777777777778,0.6666666666666667,1
Jack Taylor,2024-25,7,MID,49,-1.0,-50.0,0.0,0,0.8037037037037038,23.518518518518523,0.7777777777777779,1
Jack Taylor,2024-25,8,MID,48,-1.0,-90.0,-70.0,1,0.569135802469136,21.01234567901235,0.8518518518518521,0
Jack Taylor,2024-25,12,MID,48,-1.0,-100.0,-40.0,1,0.846090534979424,20.341563786008233,0.5679012345679014,1
Jack Taylor,2024-25,13,MID,48,-2.0,-210.0,-100.0,0,0.7640603566529494,21.894375857338822,0.711934156378601,1
Jack Taylor,2024-25,14,MID,48,-1.0,-130.0,-50.0,1,1.6760402377686328,19.92958390489255,0.8079561042524007,1
Jack Taylor,2024-25,15,MID,48,-1.0,-180.0,-90.0,1,1.3506934918457554,21.286389269928367,0.8719707361682671,2
Jack Taylor,2024-25,16,MID,48,-1.0,-110.0,-10.0,0,3.4337956612305036,44.19092617995224,1.2479804907788448,6
Jack Taylor,2024-25,17,MID,48,-2.0,-300.0,-80.0,1,4.022530440820336,34.460617453301495,2.8319869938525635,1
Jack Taylor,2024-25,18,MID,48,-3.0,-270.0,-300.0,0,2.7483536272135582,32.307078302201,2.221324662568376,1
Jack Taylor,2024-25,19,MID,48,-1.0,-260.0,-80.0,1,2.0322357514757057,24.871385534800666,1.8142164417122506,1
Jack Taylor,2024-25,20,MID,48,-1.0,-120.0,-60.0,0,1.3881571676504707,16.914257023200445,1.5428109611415004,1
Jack Taylor,2024-25,21,MID,48,-1.0,-150.0,-50.0,1,1.0587714451003138,17.276171348800297,1.3618739740943338,1
Jacob Greaves,2024-25,1,DEF,40,-3.0,-340.0,-270.0,1,0.0,0.0,0.0,1
Jacob Greaves,2024-25,2,DEF,40,-2.0,-240.0,-70.0,0,4.9,90.0,1.0,0
Jacob Greaves,2024-25,3,DEF,40,-1.0,-120.0,-60.0,1,3.7,90.0,0.6666666666666667,2
Jacob Greaves,2024-25,4,DEF,40,-1.0,-150.0,0.0,0,3.766666666666667,90.0,1.1111111111111112,6
Jacob Greaves,2024-25,5,DEF,40,0.0,50.0,90.0,0,3.5444444444444447,90.0,2.740740740740741,2
Jacob Greaves,2024-25,6,DEF,40,-1.0,-260.0,-90.0,1,3.3629629629629636,90.0,2.4938271604938276,0
Jacob Greaves,2024-25,7,DEF,41,-1.0,-50.0,0.0,0,2.6753086419753096,90.0,1.6625514403292185,0
Jacob Greaves,2024-25,14,DEF,40,-1.0,-130.0,-50.0,1,3.11687242798354,90.0,1.1083676268861458,1
Jacob Greaves,2024-25,18,DEF,39,-3.0,-270.0,-300.0,0,3.2112482853223603,90.0,1.0722450845907638,2
Jacob Greaves,2024-25,19,DEF,39,-1.0,-260.0,-80.0,1,3.140832190214907,90.0,1.3814967230605093,6
Jacob Greaves,2024-25,20,DEF,39,-1.0,-120.0,-60.0,0,2.560554793476605,90.0,2.920997815373673,1
Jacob Greaves,2024-25,21,DEF,39,-1.0,-150.0,-50.0,1,2.7070365289844034,90.0,2.2806652102491154,1
Jacob Murphy,2022-23,1,MID,45,1.0,145.0,65.0,1,0.0,0.0,0.0,1
Jacob Murphy,2022-23,2,MID,45,1.0,100.0,80.0,0,0.0,1.0,1.0,1
Jacob Murphy,2022-23,3,MID,45,-1.0,-130.0,-175.0,1,0.09999999999999999,5.666666666666667,1.0,1
Jacob Murphy,2022-23,4,MID,44,1.0,240.0,120.0,0,0.06666666666666667,6.111111111111112,1.0,1
Jacob Murphy,2022-23,5,MID,44,0.0,40.0,40.0,0,0.07777777777777778,6.074074074074075,1.0,1
Jacob Murphy,2022-23,6,MID,44,1.0,160.0,55.0,1,0.18518518518518517,12.71604938271605,1.0,1
Jacob Murphy,2022-23,8,MID,44,2.0,170.0,55.0,1,1.55679012345679,15.144032921810702,1.0,1
Jacob Murphy,2022-23,9,MID,43,1.0,180.0,150.0,0,1.8378600823045268,16.429355281207137,1.0,2
Jacob Murphy,2022-23,10,MID,43,1.0,50.0,5.0,1,4.225240054869685,40.95290352080476,1.3333333333333335,8
Jacob Murphy,2022-23,11,MID,43,1.0,135.0,80.0,0,5.6501600365797895,48.96860234720317,3.5555555555555554,1
Jacob Murphy,2022-23,12,MID,43,1.0,160.0,65.0,1,4.7334400243865264,51.97906823146879,2.703703703703704,3
Jacob Murphy,2022-23,13,MID,43,1.0,130.0,80.0,0,3.755626682924351,58.319378820979196,2.8024691358024696,1
Jacob Murphy,2022-23,14,MID,43,1.0,120.0,90.0,1,2.6037511219495677,43.879585880652805,2.20164609053498,1
Jacob Murphy,2022-23,15,MID,43,2.0,240.0,150.0,0,3.269167414633045,35.586390587101874,1.8010973936899868,6
Jacob Murphy,2022-23,16,MID,43,1.0,30.0,-55.0,1,3.4461116097553637,44.72426039140125,3.2007315957933247,1
Jacob Murphy,2022-23,17,MID,43,1.0,100.0,155.0,0,2.3307410731702425,31.48284026093417,2.46715439719555,1
Jacob Murphy,2022-23,18,MID,43,1.0,130.0,90.0,1,1.5538273821134951,22.988560173956117,1.9781029314637002,1
Jacob Murphy,2022-23,19,MID,43,0.0,60.0,-30.0,0,1.035884921408997,17.32570678263741,1.6520686209758002,1
Jacob Murphy,2022-23,20,MID,43,1.0,110.0,100.0,1,0.9905899476059981,18.883804521758275,1.434712413983867,1
