season_x,name,position,team_x,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
2022-23,Jay Stansfield,FWD,Fulham,0,0,0,0,0.0,219,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,Everton,0,0,0,0,31,0,76427,3.0,1.0,0.0,0,-319,0,319,45,False,0,31
2022-23,Diogo Dalot Teixeira,DEF,Man Utd,0,2,37,1,24.4,342,306,0,1,9.3,41.0,2023-04-16T15:30:00Z,90,16,Nott'm Forest,0,0,0,0,31,0,483854,2.0,0.0,28.0,14,-7631,10499,18130,47,False,0,31
2022-23,Brandon Williams,DEF,Man Utd,0,0,0,0,0.0,343,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,16,Nott'm Forest,0,0,0,0,31,0,303721,2.0,0.0,0.0,0,-3619,876,4495,38,False,0,31
2022-23,Tino Livramento,DEF,Southampton,0,0,0,0,0.0,419,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,7,Crystal Palace,0,0,0,0,31,0,1337,2.0,0.0,0.0,0,-19,53,72,44,True,0,31
2022-23,Alejandro Garnacho,MID,Man Utd,0,0,0,0,0.0,569,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,16,Nott'm Forest,0,0,0,0,31,0,60074,2.0,0.0,0.0,0,-4143,198,4341,42,False,0,31
2022-23,John-Kymani Gordon,FWD,Crystal Palace,0,0,0,0,0.0,634,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,Southampton,0,0,0,0,31,0,10064,2.0,0.0,0.0,0,-144,0,144,45,False,0,31
2022-23,Mohamed Dräger,DEF,Nott'm Forest,0,0,0,0,0.0,386,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,Man Utd,0,0,0,0,31,0,5984,2.0,0.0,0.0,0,-25,0,25,40,True,0,31
2022-23,George Shelvey,GK,Nott'm Forest,0,0,0,0,0.0,749,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,Man Utd,0,0,0,0,31,0,246,2.0,0.0,0.0,0,-2,52,54,40,True,0,31
2022-23,Cody Gakpo,MID,Liverpool,1,0,36,0,35.2,680,304,1,1,13.2,54.0,2023-04-17T19:00:00Z,80,11,Leeds,0,0,0,0,31,0,404961,6.0,1.0,43.0,10,22743,70611,47868,76,False,0,31
2022-23,Anwar El Ghazi,MID,Aston Villa,0,0,0,0,0.0,51,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,Newcastle,0,0,0,0,31,0,3321,0.0,3.0,0.0,0,-5,0,5,48,True,0,31
2022-23,Garang Kuol,MID,Newcastle,0,0,0,0,0.0,683,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,2,Aston Villa,0,0,0,0,31,0,70,0.0,3.0,0.0,0,0,0,0,45,False,0,31
2022-23,Stuart Dallas,DEF,Leeds,0,0,0,0,0.0,226,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,12,Liverpool,0,0,0,0,31,0,1343,6.0,1.0,0.0,0,-8,30,38,49,True,0,31
2022-23,Marc Guéhi,DEF,Crystal Palace,0,1,27,1,0.6,167,307,0,0,1.0,9.2,2023-04-15T14:00:00Z,90,17,Southampton,0,0,0,0,31,0,144768,2.0,0.0,0.0,7,31068,32826,1758,44,False,0,31
2022-23,Raphael Dias Belloli,MID,Leeds,0,0,0,0,0.0,232,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,12,Liverpool,0,0,0,0,31,0,9622,6.0,1.0,0.0,0,-6,0,6,70,True,0,31
2022-23,Marc Jurado Gomez,DEF,Man Utd,0,0,0,0,0.0,759,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,16,Nott'm Forest,0,0,0,0,31,0,0,2.0,0.0,0.0,0,0,0,0,40,False,0,31
2022-23,Kyle John,DEF,Everton,0,0,0,0,0.0,637,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,Fulham,0,0,0,0,31,0,4850,3.0,1.0,0.0,0,-81,62,143,40,True,0,31
2022-23,Mikkel Damsgaard,MID,Brentford,0,0,6,0,16.1,580,310,1,0,2.0,4.0,2023-04-15T14:00:00Z,29,20,Wolves,0,0,0,0,31,0,7558,0.0,2.0,0.0,1,-28,113,141,50,False,0,31
2022-23,Facundo Buonanotte,MID,Brighton,0,0,0,0,0.0,679,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,6,Chelsea,0,0,0,0,31,0,733,2.0,1.0,0.0,0,17,60,43,45,False,0,31
2022-23,Philippe Coutinho Correia,MID,Aston Villa,0,0,0,0,0.0,29,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,Newcastle,0,0,0,0,31,0,332424,0.0,3.0,0.0,0,-1221,78,1299,66,True,0,31
2022-23,Djed Spence,DEF,Spurs,0,0,0,0,0.0,522,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,3,Bournemouth,0,0,0,0,31,0,18997,3.0,2.0,0.0,0,-100,0,100,41,True,0,31
2022-23,Dan Burn,DEF,Newcastle,0,0,9,0,0.8,358,301,2,0,1.9,16.2,2023-04-15T11:30:00Z,67,2,Aston Villa,0,0,0,0,31,0,500729,0.0,3.0,2.0,1,20760,31321,10561,45,False,0,31
2022-23,Jack Butland,GK,Man Utd,0,0,0,0,0.0,162,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,16,Nott'm Forest,0,0,0,0,31,0,7136,2.0,0.0,0.0,0,-25,41,66,44,False,0,31
2022-23,Mateo Kovacic,MID,Chelsea,0,0,5,0,1.4,132,302,1,0,1.4,5.6,2023-04-15T14:00:00Z,33,5,Brighton,0,0,0,0,31,0,44185,2.0,1.0,7.0,1,-2188,1079,3267,49,True,0,31
2022-23,Nathan Butler-Oyedeji,FWD,Arsenal,0,0,0,0,0.0,685,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,0,19,West Ham,0,0,0,0,31,0,600,2.0,2.0,0.0,0,-5,0,5,45,False,0,31
2022-23,Dele Alli,MID,Everton,0,0,0,0,0.0,181,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,Fulham,0,0,0,0,31,0,11258,3.0,1.0,0.0,0,-9,0,9,53,True,0,31
2022-23,Diego Llorente,DEF,Leeds,0,0,0,0,0.0,228,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,12,Liverpool,0,0,0,0,31,0,23084,6.0,1.0,0.0,0,-128,0,128,44,True,0,31
2022-23,Daniel Bentley,GK,Wolves,0,0,0,0,0.0,717,310,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,4,Brentford,0,0,0,0,31,0,2080,0.0,2.0,0.0,0,28,127,99,40,True,0,31
2022-23,Tom McGill,GK,Brighton,0,0,0,0,0.0,756,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,6,Chelsea,0,0,0,0,31,0,0,2.0,1.0,0.0,0,0,0,0,40,False,0,31
2022-23,Malcolm Ebiowei,MID,Crystal Palace,0,0,0,0,0.0,173,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,Southampton,0,0,0,0,31,0,23977,2.0,0.0,0.0,0,-352,0,352,42,False,0,31
2022-23,Kacper Kozłowski,MID,Brighton,0,0,0,0,0.0,126,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,6,Chelsea,0,0,0,0,31,0,2482,2.0,1.0,0.0,0,-2,0,2,45,False,0,31
2022-23,Nikola Vlasic,MID,West Ham,0,0,0,0,0.0,466,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,0,1,Arsenal,0,0,0,0,31,0,1067,2.0,2.0,0.0,0,-1,0,1,50,True,0,31
2022-23,Owen Goodman,GK,Crystal Palace,0,0,0,0,0.0,644,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,Southampton,0,0,0,0,31,0,1943,2.0,0.0,0.0,0,66,124,58,40,False,0,31
2022-23,Eldin Jakupovic,GK,Everton,0,0,0,0,0.0,627,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,Fulham,0,0,0,0,31,0,1383,3.0,1.0,0.0,0,-11,0,11,40,True,0,31
2022-23,Troy Parrott,FWD,Spurs,0,0,0,0,0.0,453,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,3,Bournemouth,0,0,0,0,31,0,5761,3.0,2.0,0.0,0,-24,0,24,45,True,0,31
2022-23,David Brooks,MID,Bournemouth,0,0,0,0,0.0,60,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,18,Spurs,0,0,0,0,31,0,1426,3.0,2.0,0.0,0,2,40,38,53,False,0,31
2022-23,Yves Bissouma,MID,Spurs,0,0,0,0,0.0,444,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,3,Bournemouth,0,0,0,0,31,0,25905,3.0,2.0,0.0,0,-119,8,127,47,True,0,31
2022-23,Caoimhin Kelleher,GK,Liverpool,0,0,0,0,0.0,289,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,11,Leeds,0,0,0,0,31,0,18697,6.0,1.0,0.0,0,126,289,163,40,False,0,31
2022-23,Stefan Parkes,DEF,Fulham,0,0,0,0,0.0,636,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,Everton,0,0,0,0,31,0,4765,3.0,1.0,0.0,0,16,98,82,40,False,0,31
2022-23,Adrián San Miguel del Castillo,GK,Liverpool,0,0,0,0,0.0,497,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,11,Leeds,0,0,0,0,31,0,69160,6.0,1.0,0.0,0,1572,1960,388,38,False,0,31
2022-23,Conor Gallagher,MID,Chelsea,0,2,29,0,3.6,148,302,2,1,7.4,57.6,2023-04-15T14:00:00Z,90,5,Brighton,0,0,0,0,31,0,52304,2.0,1.0,13.0,8,-201,393,594,56,True,1,31
2022-23,Lino Sousa,DEF,Arsenal,0,0,0,0,0.0,631,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,0,19,West Ham,0,0,0,0,31,0,7775,2.0,2.0,0.0,0,-36,69,105,40,False,0,31
2022-23,Kalidou Koulibaly,DEF,Chelsea,0,0,0,0,0.0,520,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,Brighton,0,0,0,0,31,0,719245,2.0,1.0,0.0,0,-41556,4060,45616,55,True,0,31
2022-23,Jack Hinshelwood,MID,Brighton,0,0,0,0,0.0,677,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,6,Chelsea,0,0,0,0,31,0,221,2.0,1.0,0.0,0,9,21,12,45,False,0,31
2022-23,Joël Veltman,DEF,Brighton,0,0,-2,0,1.0,109,302,1,0,0.1,0.0,2023-04-15T14:00:00Z,27,6,Chelsea,0,0,0,0,31,0,444563,2.0,1.0,0.0,0,-8864,5808,14672,46,False,1,31
2022-23,Boubacar Kamara,MID,Aston Villa,0,0,0,0,0.0,53,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,Newcastle,0,0,0,0,31,0,9913,0.0,3.0,0.0,0,-72,11,83,48,True,0,31
2022-23,Ethan Ampadu,DEF,Chelsea,0,0,0,0,0.0,151,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,Brighton,0,0,0,0,31,0,4068,2.0,1.0,0.0,0,-4,0,4,44,True,0,31
2022-23,Naouirou Ahamada,MID,Crystal Palace,0,0,0,0,0.0,725,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,Southampton,0,0,0,0,31,0,606,2.0,0.0,0.0,0,51,89,38,45,False,0,31
2022-23,Kaine Kesler Hayden,DEF,Aston Villa,0,0,0,0,0.0,537,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,Newcastle,0,0,0,0,31,0,4911,0.0,3.0,0.0,0,-16,0,16,40,True,0,31
2022-23,James Ward-Prowse,MID,Southampton,0,0,12,0,4.9,407,307,2,0,1.9,12.2,2023-04-15T14:00:00Z,90,7,Crystal Palace,0,0,0,0,31,0,667678,2.0,0.0,2.0,2,16559,35940,19381,63,True,0,31
2022-23,Morgan Sanson,MID,Aston Villa,0,0,0,0,0.0,36,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,Newcastle,0,0,0,0,31,0,22142,0.0,3.0,0.0,0,-118,0,118,43,True,0,31
2022-23,Crysencio Summerville,MID,Leeds,0,0,6,0,20.6,240,304,2,0,3.4,7.2,2023-04-17T19:00:00Z,24,12,Liverpool,0,0,0,0,31,0,70475,6.0,1.0,6.0,1,81,4093,4012,42,True,0,31
2022-23,Harry Maguire,DEF,Man Utd,0,0,28,1,0.8,330,306,0,0,2.2,21.2,2023-04-16T15:30:00Z,90,16,Nott'm Forest,0,0,0,0,31,0,47404,2.0,0.0,0.0,5,5062,5644,582,47,False,1,31
2022-23,Lewis Miley,MID,Newcastle,0,0,0,0,0.0,741,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,2,Aston Villa,0,0,0,0,31,0,292,0.0,3.0,0.0,0,25,67,42,45,False,0,31
2022-23,Donny van de Beek,MID,Man Utd,0,0,0,0,0.0,336,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,16,Nott'm Forest,0,0,0,0,31,0,16988,2.0,0.0,0.0,0,-27,16,43,51,False,0,31
2022-23,César Azpilicueta,DEF,Chelsea,0,0,0,0,0.0,127,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,Brighton,0,0,0,0,31,0,128907,2.0,1.0,0.0,0,-457,305,762,47,True,0,31
2022-23,Jadon Sancho,MID,Man Utd,0,0,2,1,15.4,340,306,0,0,3.6,1.6,2023-04-16T15:30:00Z,90,16,Nott'm Forest,0,0,0,0,31,0,356787,2.0,0.0,19.0,3,19778,22453,2675,71,False,0,31
2022-23,Tyrell Malacia,DEF,Man Utd,0,0,0,0,0.0,504,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,16,Nott'm Forest,0,0,0,0,31,0,236107,2.0,0.0,0.0,0,28027,32329,4302,42,False,0,31
2022-23,Lewis Bate,MID,Leeds,0,0,0,0,0.0,241,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,12,Liverpool,0,0,0,0,31,0,497,6.0,1.0,0.0,0,-1,0,1,45,True,0,31
2022-23,Joseph Gomez,DEF,Liverpool,0,0,0,0,0.0,286,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,11,Leeds,0,0,0,0,31,0,97175,6.0,1.0,0.0,0,-159,1337,1496,43,False,0,31
2022-23,Mathias Jensen,MID,Brentford,0,0,5,0,5.7,88,310,1,0,1.1,5.2,2023-04-15T14:00:00Z,60,20,Wolves,0,0,0,0,31,0,310656,0.0,2.0,0.0,1,10427,27848,17421,48,False,1,31
2022-23,Nathan Tella,MID,Southampton,0,0,0,0,0.0,412,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,7,Crystal Palace,0,0,0,0,31,0,211,2.0,0.0,0.0,0,0,0,0,50,True,0,31
2022-23,Rhys Bennett,DEF,Man Utd,0,0,0,0,0.0,674,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,16,Nott'm Forest,0,0,0,0,31,0,1893,2.0,0.0,0.0,0,9,53,44,40,False,0,31
2022-23,Jan Paul van Hecke,DEF,Brighton,0,0,3,0,0.0,544,302,0,0,0.0,0.2,2023-04-15T14:00:00Z,4,6,Chelsea,0,0,0,0,31,0,32486,2.0,1.0,0.0,1,-74,162,236,40,False,0,31
2022-23,Ivan Perišić,DEF,Spurs,1,0,26,0,41.5,448,308,3,0,8.7,21.8,2023-04-15T14:15:00Z,90,3,Bournemouth,0,0,0,0,31,0,1829474,3.0,2.0,24.0,3,51541,65630,14089,53,True,1,31
2022-23,Eddie Nketiah,FWD,Arsenal,0,0,3,0,0.0,11,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,1,19,West Ham,0,0,0,0,31,0,223110,2.0,2.0,0.0,1,-15911,182,16093,64,False,0,31
2022-23,Callum Hudson-Odoi,MID,Chelsea,0,0,0,0,0.0,144,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,5,Brighton,0,0,0,0,31,0,3606,2.0,1.0,0.0,0,-5,0,5,53,True,0,31
2022-23,Fabio Silva,FWD,Wolves,0,0,0,0,0.0,488,310,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,4,Brentford,0,0,0,0,31,0,1775,0.0,2.0,0.0,0,-1,0,1,55,True,0,31
2022-23,Virgil van Dijk,DEF,Liverpool,0,0,14,0,3.0,280,304,1,0,3.6,33.2,2023-04-17T19:00:00Z,90,11,Leeds,0,0,0,0,31,0,1293641,6.0,1.0,0.0,2,6218,28889,22671,65,False,0,31
2022-23,Yerry Mina,DEF,Everton,0,0,0,0,0.0,188,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,Fulham,0,0,0,0,31,0,9392,3.0,1.0,0.0,0,-46,117,163,43,True,0,31
2022-23,Jaden Philogene-Bidace,MID,Aston Villa,0,0,0,0,0.0,55,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,Newcastle,0,0,0,0,31,0,217,0.0,3.0,0.0,0,0,0,0,45,True,0,31
2022-23,Remo Freuler,MID,Nott'm Forest,0,0,8,0,0.6,582,306,1,0,0.4,3.8,2023-04-16T15:30:00Z,64,14,Man Utd,0,0,0,0,31,0,2665,2.0,0.0,0.0,2,-166,54,220,49,True,0,31
2022-23,Jeff Hendrick,MID,Newcastle,0,0,0,0,0.0,375,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,2,Aston Villa,0,0,0,0,31,0,219,0.0,3.0,0.0,0,-1,0,1,45,False,0,31
2022-23,Dejan Kulusevski,MID,Spurs,0,0,13,0,27.1,446,308,3,0,6.2,17.2,2023-04-15T14:15:00Z,90,3,Bournemouth,0,0,0,0,31,0,444765,3.0,2.0,18.0,2,7497,14721,7224,78,True,0,31
2022-23,Leon Bailey,MID,Aston Villa,0,0,0,0,0.0,45,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,Newcastle,0,0,0,0,31,0,353474,0.0,3.0,0.0,0,-25203,1497,26700,44,True,0,31
2022-23,James Maddison,MID,Leicester,0,0,7,0,35.0,261,305,3,0,8.0,15.0,2023-04-15T16:30:00Z,90,13,Man City,0,0,0,0,31,0,937713,1.0,3.0,30.0,2,-323466,11989,335455,81,False,0,31
2022-23,Joseph Whitworth,GK,Crystal Palace,0,0,0,0,0.0,590,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,Southampton,0,0,0,0,31,0,14714,2.0,0.0,0.0,0,-50,256,306,40,False,0,31
2022-23,Cole Palmer,MID,Man City,0,0,5,0,2.4,316,305,1,0,0.8,5.2,2023-04-15T16:30:00Z,28,10,Leicester,0,0,0,0,31,0,10222,1.0,3.0,0.0,1,1,173,172,42,True,0,31
2022-23,Davinson Sánchez,DEF,Spurs,0,0,3,0,0.8,435,308,2,0,0.7,6.0,2023-04-15T14:15:00Z,22,3,Bournemouth,0,0,0,0,31,0,59596,3.0,2.0,0.0,0,-172,168,340,42,True,0,31
2022-23,Raheem Sterling,MID,Chelsea,0,0,0,0,4.0,304,302,1,0,0.4,0.0,2023-04-15T14:00:00Z,56,5,Brighton,0,0,0,0,31,0,375700,2.0,1.0,2.0,1,991,3183,2192,97,True,0,31
2022-23,Jordan Henderson,MID,Liverpool,1,0,27,0,55.1,275,304,1,0,8.7,31.8,2023-04-17T19:00:00Z,80,11,Leeds,0,0,0,0,31,0,57866,6.0,1.0,0.0,5,1682,2200,518,53,False,0,31
2022-23,Nathan Collins,DEF,Wolves,0,0,0,0,0.0,516,310,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,4,Brentford,0,0,0,0,31,0,59543,0.0,2.0,0.0,0,-410,150,560,43,True,0,31
2022-23,Christian Pulisic,MID,Chelsea,0,0,2,0,0.8,140,302,1,0,1.0,0.0,2023-04-15T14:00:00Z,55,5,Brighton,0,0,0,0,31,0,51221,2.0,1.0,10.0,1,-87,579,666,56,True,0,31
2022-23,Jaidon Anthony,MID,Bournemouth,0,0,5,0,0.2,75,308,1,0,2.3,6.0,2023-04-15T14:15:00Z,24,18,Spurs,0,0,0,0,31,0,8542,3.0,2.0,17.0,1,-165,71,236,52,False,0,31
2022-23,Pascal Struijk,DEF,Leeds,0,0,17,0,0.1,235,304,6,0,1.5,15.2,2023-04-17T19:00:00Z,90,12,Liverpool,0,0,0,0,31,0,65083,6.0,1.0,0.0,-1,-1705,306,2011,45,True,0,31
2022-23,Matt Targett,DEF,Newcastle,0,0,8,0,14.3,367,301,1,0,1.7,3.0,2023-04-15T11:30:00Z,22,2,Aston Villa,0,0,0,0,31,0,57477,0.0,3.0,0.0,1,141,728,587,47,False,0,31
2022-23,Romaine Mundle,MID,Spurs,0,0,0,0,0.0,748,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,3,Bournemouth,0,0,0,0,31,0,111,3.0,2.0,0.0,0,9,22,13,45,True,0,31
2022-23,Alex McCarthy,GK,Southampton,0,0,0,0,0.0,401,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,7,Crystal Palace,0,0,0,0,31,0,16486,2.0,0.0,0.0,0,-24,96,120,43,True,0,31
2022-23,Ben Knight,MID,Man City,0,0,0,0,0.0,600,305,0,0,0.0,0.0,2023-04-15T16:30:00Z,0,10,Leicester,0,0,0,0,31,0,991,1.0,3.0,0.0,0,-12,11,23,45,True,0,31
2022-23,Jamal Lowe,MID,Bournemouth,0,0,0,0,0.0,61,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,18,Spurs,0,0,0,0,31,0,2635,3.0,2.0,0.0,0,-9,0,9,52,False,0,31
2022-23,Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,0,-1,1,12.2,682,310,0,0,4.2,5.8,2023-04-15T14:00:00Z,88,4,Brentford,0,0,0,0,31,0,14705,0.0,2.0,24.0,2,778,2227,1449,53,True,0,31
2022-23,Ryan Yates,MID,Nott'm Forest,0,0,0,0,0.0,387,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,Man Utd,0,0,0,0,31,0,3769,2.0,0.0,0.0,0,-38,21,59,50,True,0,31
2022-23,Darwin Núñez Ribeiro,FWD,Liverpool,0,0,27,0,1.4,297,304,0,1,5.1,33.0,2023-04-17T19:00:00Z,9,11,Leeds,0,0,0,0,31,0,911911,6.0,1.0,17.0,5,-49567,11937,61504,87,False,0,31
2022-23,André Ayew,MID,Nott'm Forest,0,0,0,0,0.0,734,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,Man Utd,0,0,0,0,31,0,759,2.0,0.0,0.0,0,3,77,74,50,True,0,31
2022-23,Calum Chambers,DEF,Aston Villa,0,0,3,0,0.0,32,301,0,0,0.2,2.0,2023-04-15T11:30:00Z,5,15,Newcastle,0,0,0,0,31,0,17962,0.0,3.0,0.0,1,23,171,148,42,True,0,31
2022-23,Seamus Coleman,DEF,Everton,0,0,0,0,0.0,178,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,Fulham,0,0,0,0,31,0,73207,3.0,1.0,0.0,0,-13805,511,14316,43,True,0,31
2022-23,Samuel Edozie,MID,Southampton,0,0,4,0,0.8,624,307,0,0,0.3,2.2,2023-04-15T14:00:00Z,10,7,Crystal Palace,0,0,0,0,31,0,1271,2.0,0.0,0.0,1,45,74,29,46,True,0,31
2022-23,Rodrigo Muniz Carvalho,FWD,Fulham,0,0,0,0,0.0,218,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,Everton,0,0,0,0,31,0,3654,3.0,1.0,0.0,0,-8,0,8,54,False,0,31
2022-23,Theo Walcott,MID,Southampton,0,0,6,0,45.9,400,307,1,0,6.5,8.8,2023-04-15T14:00:00Z,61,7,Crystal Palace,0,0,0,0,31,0,5305,2.0,0.0,10.0,2,1325,1595,270,48,True,0,31
2022-23,Marc Roca Junqué,MID,Leeds,0,0,15,0,24.9,245,304,6,0,4.6,13.0,2023-04-17T19:00:00Z,90,12,Liverpool,0,0,0,0,31,0,8032,6.0,1.0,8.0,2,10,117,107,48,True,0,31
2022-23,Vladimir Coufal,DEF,West Ham,0,0,8,0,34.8,463,309,2,0,5.4,18.8,2023-04-16T13:00:00Z,90,1,Arsenal,0,0,0,0,31,0,68492,2.0,2.0,0.0,1,4748,6070,1322,40,True,0,31
2022-23,Shane Duffy,DEF,Fulham,0,0,0,0,0.0,105,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,Everton,0,0,0,0,31,0,13285,3.0,1.0,0.0,0,-22,53,75,43,False,0,31
2022-23,Frédéric Guilbert,DEF,Aston Villa,0,0,0,0,0.0,56,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,15,Newcastle,0,0,0,0,31,0,68238,0.0,3.0,0.0,0,-442,0,442,39,True,0,31
2022-23,Rasmus Kristensen,DEF,Leeds,0,0,7,0,1.8,244,304,6,0,1.8,15.8,2023-04-17T19:00:00Z,90,12,Liverpool,0,0,0,0,31,0,41714,6.0,1.0,0.0,-1,-680,499,1179,47,True,0,31
2022-23,Riyad Mahrez,MID,Man City,0,0,13,0,28.3,303,305,1,0,6.2,6.2,2023-04-15T16:30:00Z,90,10,Leicester,0,0,0,0,31,0,572812,1.0,3.0,27.0,2,40411,79994,39583,73,True,0,31
2022-23,Carlos Henrique Casimiro,MID,Man Utd,0,0,13,1,16.3,593,306,0,0,3.4,17.6,2023-04-16T15:30:00Z,90,16,Nott'm Forest,0,0,0,0,31,0,205366,2.0,0.0,0.0,3,9064,10879,1815,49,False,0,31
2022-23,Carlos Vinícius Alves Morais,FWD,Fulham,0,0,3,0,4.5,618,303,0,0,0.7,2.0,2023-04-15T14:00:00Z,1,8,Everton,0,0,0,0,31,0,28243,3.0,1.0,0.0,1,594,3938,3344,54,False,0,31
2022-23,Pedro Porro,DEF,Spurs,0,0,12,0,52.2,733,308,3,0,7.6,19.0,2023-04-15T14:15:00Z,90,3,Bournemouth,0,0,0,0,31,0,126584,3.0,2.0,5.0,1,47635,50832,3197,48,True,0,31
2022-23,Danny Ings,FWD,West Ham,0,0,0,0,0.0,30,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,0,1,Arsenal,0,0,0,0,31,0,187620,2.0,2.0,0.0,0,-20831,2392,23223,64,True,0,31
2022-23,Andros Townsend,MID,Everton,0,0,0,0,0.0,179,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,Fulham,0,0,0,0,31,0,710,3.0,1.0,0.0,0,-11,32,43,54,True,0,31
2022-23,Renan Augusto Lodi dos Santos,DEF,Nott'm Forest,0,0,16,0,2.0,602,306,2,0,2.1,17.0,2023-04-16T15:30:00Z,90,14,Man Utd,0,0,0,0,31,0,21740,2.0,0.0,2.0,1,-2380,35,2415,43,True,0,31
2022-23,Marcus Tavernier,MID,Bournemouth,0,0,11,0,6.2,535,308,1,0,5.0,25.4,2023-04-15T14:15:00Z,78,18,Spurs,0,0,0,0,31,0,20572,3.0,2.0,18.0,2,-4,779,783,47,False,0,31
2022-23,Ivan Neves Abreu Cavaleiro,MID,Fulham,0,0,0,0,0.0,214,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,8,Everton,0,0,0,0,31,0,2683,3.0,1.0,0.0,0,-5,0,5,48,False,0,31
2022-23,Jonjo Shelvey,MID,Nott'm Forest,0,0,0,0,0.0,349,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,Man Utd,0,0,0,0,31,0,2707,2.0,0.0,0.0,0,-31,56,87,48,True,0,31
